age,gender,income,education,subscription_length,number_of_complaints,number_of_referrals,number_of_payments,payment_method,email_open_rate,email_click_rate,social_media_followers,social_media_engagement_rate,website_visits,app_usage,time_spent_reading,article_category_1,article_category_2,article_category_3,article_category_4,article_category_5,article_category_6,article_category_7,article_category_8,article_category_9,article_category_10,article_category_11,article_category_12,article_category_13,churn
56,female,38548,graduate school,21,1,5,11,debit card,0.10798187918842961,0.9570012607320004,1022,0.9885912033300912,24,61,594,0.7642033472344496,0.15375340316189046,0.2476907311413935,0.3482795429213501,0.2621548748799588,0.9001737461128398,0.7844481005561578,0.0816850742875842,0.21305068787574544,0.18638164242183497,0.538281588943485,0.5465489077101648,0.8541775955116409,1
59,male,67318,college,17,6,4,6,credit card,0.7243988075957885,0.3677332767908871,4090,0.3218764534284727,43,96,278,0.35186885316853755,0.43232393994200047,0.12735113158459044,0.9021734638122523,0.8380703811316085,0.010904182557364805,0.08856329297381527,0.872898797883021,0.6178883077771584,0.8493261994283409,0.5788728254243343,0.8686542332185856,0.7504175127337869,1
44,male,92715,high school,24,4,5,12,debit card,0.7170555695080401,0.678555186310763,1498,0.14588871708265572,55,27,438,0.43164015876568995,0.12272915073507085,0.6370202706242549,0.11994769468466981,0.2979289633539871,0.40384313078821377,0.1467491019501198,0.698121107773634,0.2553396591852678,0.05931076887943121,0.5897901788508765,0.1026859952145015,0.012317942972981388,1
42,female,37372,college,10,9,9,2,debit card,0.01805339715853238,0.892082512962814,4897,0.05785929810808643,48,56,466,0.19945410540159114,0.612429797814316,0.28949522955808893,0.18606487626960289,0.4634277010798472,0.441606094560122,0.2452569530328671,0.9169090173927333,0.31785313324130515,0.714684139641105,0.5428991941121492,0.8611986523599798,0.4993406265268151,0
25,female,79616,graduate school,9,0,10,10,online payment,0.2285097053456685,0.5145568676066811,1240,0.8829217031547297,10,99,373,0.14916647536901662,0.9467125829450308,0.7137834515440183,0.3239739242584949,0.9367519185698738,0.23450944261605855,0.9650190346513216,0.9634357262752549,0.9059305455884662,0.030252519224092445,0.10344544244301301,0.8490594586737888,0.9516758513878928,1
47,male,17888,high school,2,4,2,12,online payment,0.3108309873176921,0.9105342208642834,8343,0.05661581963097062,57,40,537,0.8903945975146506,0.592307991934565,0.29184390319859554,0.8275025069618525,0.6292355294932354,0.5179028457526741,0.8920561995906251,0.2297699542663525,0.16544221560952854,0.33079047643470405,0.6638095283925088,0.04237233581979849,0.5949800930274274,1
19,male,26367,college,16,2,8,3,debit card,0.20558719802808723,0.16998094179525036,3243,0.5778780514906969,52,73,109,0.5391882784407421,0.5220832481214459,0.43860186122120126,0.6773613042793903,0.8982092339561407,0.969291013055631,0.09941510747780247,0.9330267349121576,0.6942878415435155,0.021252453000874527,0.10784957864196343,0.8471384745538989,0.8363288101294215,0
48,female,81400,college,23,9,8,3,online payment,0.13088640225040693,0.8257963091170186,7540,0.3611382114679216,47,10,129,0.3702369954863953,0.8538982261586644,0.7482649885441949,0.8137121334540428,0.6832584727149577,0.7682060472971527,0.014168825132484852,0.7412727092212726,0.22521174992397153,0.04995684038550696,0.12077592746055144,0.8814020450329959,0.44426223055100056,1
65,female,13284,graduate school,1,7,2,12,online payment,0.6832724685852649,0.8350852529649868,4831,0.6699651518894059,37,71,342,0.07297999443746572,0.5031123529987929,0.5072815115514114,0.6695183911941002,0.5210433607451211,0.8564508294925224,0.6272704153676764,0.6051200201330943,0.22549329636153226,0.5824206800226469,0.5732462906635916,0.9196253560687443,0.5677505389994784,0
75,female,35549,high school,19,9,5,11,online payment,0.2080040169542985,0.033541729612012294,6070,0.41738435488143655,44,86,44,0.7906219925708106,0.1454355232651866,0.07874183949530189,0.45337375811069547,0.09141601644931374,0.08669775185386563,0.6747502435316408,0.3143188405835703,0.026053228457402877,0.8432957119129334,0.24294395271065206,0.3278971689248672,0.7645921161166263,1
66,female,27794,college,9,9,5,12,online payment,0.7175281296217747,0.07100594337166144,1765,0.6029962159511316,42,32,93,0.15925573192835596,0.4611363524802651,0.3302976117062977,0.4554167412312914,0.13129801226624216,0.41581728471536894,0.7402946888825802,0.7125935505783944,0.524132439455769,0.9443173844952466,0.8628845557331695,0.28303709180917225,0.923597562448718,0
73,male,59911,high school,9,5,2,10,credit card,0.1305849827826605,0.855225983997503,3740,0.8315694267447913,1,63,432,0.5099217348283899,0.36527946275458834,0.211882980100492,0.9421195628263018,0.49967662185693495,0.9137643534113234,0.897588109539879,0.7281726731091775,0.7445114358511842,0.9471328884848323,0.8696297216654297,0.5788375417604377,0.90080985155889,0
51,male,84934,high school,12,4,4,5,debit card,0.6537569269057086,0.6036320376925443,6721,0.8380862273792234,49,55,560,0.3787125384878334,0.4864180316311799,0.9566557685139143,0.5920929532230995,0.09950042586307994,0.17924496894387631,0.5839432690828594,0.206934663826008,0.06457458395975713,0.28902845796057286,0.1543237438295617,0.42020855866934825,0.2114638068116359,0
74,female,59694,high school,6,3,0,1,online payment,0.7299757655589731,0.06979572332468442,6134,0.9339335399726268,53,77,405,0.5675467188218183,0.5423967066157225,0.2015047765714415,0.8908974947417209,0.5137773258522322,0.9965672344191739,0.6611278404463089,0.4723263137808793,0.24051679279196647,0.1145890618058818,0.41298613915110627,0.8847427024357412,0.7856877220211229,1
45,female,33668,college,11,3,0,5,debit card,0.6601893659126654,0.1992442379325544,7073,0.4054308894736165,59,13,443,0.49644266609028864,0.880906404398961,0.059000583389057226,0.1072123061348711,0.545927746702819,0.4162227357399293,0.7741398169000794,0.5547365597422377,0.7729437492376036,0.7189080079074212,0.3744013128152084,0.17870642580957274,0.49719186307525165,1
48,female,70292,college,1,5,8,6,credit card,0.6073397567340267,0.5706135516286435,6182,0.4243690490387464,80,54,549,0.40676432277198094,0.519723146587498,0.41732032288269205,0.30927464298711915,0.13314188266534766,0.8907153825232966,0.35290215517044476,0.6316292742894511,0.16732681835127128,0.20186192113998425,0.6448381669205309,0.14317797205476834,0.15340350460603103,1
43,male,92209,high school,1,1,0,6,debit card,0.9656162671704617,0.9206734900745212,8620,0.6388059850347555,79,97,187,0.9729586259755897,0.5144477045855135,0.6022631495941192,0.8148009532412048,0.14014526590942789,0.7081257102333176,0.9886958294232611,0.2533427753098958,0.42819775810200267,0.9952346296579211,0.8628080235741117,0.37263303752891963,0.13409479536306268,1
61,male,89760,graduate school,13,9,6,7,credit card,0.7589712273054087,0.5753274129477097,2922,0.9285620376737856,41,76,245,0.7023152014728109,0.5335288495091765,0.4360726203312404,0.8909976354935789,0.4984462032207926,0.5785962181972416,0.1135804543772656,0.24911424102657087,0.7865673545531227,0.872929156495035,0.9076313330167045,0.6929577832176669,0.26234499144502677,0
37,female,30322,high school,11,6,0,7,debit card,0.9488279135539954,0.6164131937770516,181,0.06542294781407265,47,29,402,0.16220955645631763,0.6090336810474268,0.5811937527180809,0.8961554178229066,0.26776701848295925,0.43441133430054635,0.6537679949728534,0.26804499690078776,0.6483558282293889,0.5352872751584792,0.6783147715665566,0.7994239821717473,0.8237863269467098,1
69,female,49916,high school,13,3,9,12,credit card,0.6675323588433243,0.9033661457301898,2643,0.18340221537850843,25,7,96,0.07100740364269009,0.20814191609303623,0.8078432209509989,0.9435363832781174,0.9414305784094813,0.9009227303160479,0.6288652296309386,0.6899959411384871,0.059976200994242834,0.5500260577154411,0.7874717531484334,0.05991038496693779,0.6938511817656583,0
47,female,77001,high school,5,8,1,2,credit card,0.43285845176782367,0.5287157081664842,1765,0.41253082178976475,44,23,434,0.5704004362932864,0.2720062986262939,0.7927064431584494,0.7013063463385649,0.26666184477630894,0.5498785801225538,0.7091001475265623,0.10747462023105614,0.45274869700579234,0.4928643098739264,0.2855256381327056,0.28786338779233844,0.4474638990646239,1
38,male,15461,high school,20,6,0,11,online payment,0.2217000498335524,0.11139810961304786,4350,0.48589629143822355,60,37,103,0.1707199130662712,0.6546889705006311,0.04624253994129501,0.10526832336194825,0.4531214816364485,0.9261509696458307,0.1027571835970631,0.8547353676359192,0.9138483518943882,0.8348088139684814,0.9171780213954162,0.07827518123918775,0.04019047969259115,1
46,female,96146,high school,6,0,6,7,debit card,0.29494810111931735,0.08766116310934735,5216,0.7349379697180148,75,41,535,0.13928955563266054,0.7889300571820499,0.1293287305198444,0.27121456607931693,0.421475726204093,0.8170015207654432,0.15621558874993857,0.8353862235318289,0.19955188268413193,0.48728790434743274,0.1481508603557068,0.7105964676889176,0.3354352270585693,1
68,male,63664,graduate school,18,4,7,7,debit card,0.8106602097252914,0.673127962754861,3725,0.6517887503866322,94,86,372,0.19735923896561702,0.7533879068975903,0.31410366226384345,0.7703015273102525,0.22489093742597432,0.49989790256560374,0.054448147228314925,0.00925710757182685,0.9540948886340866,0.9761002660966156,0.7007519523114107,0.4908628342223925,0.7944362275470878,1
21,female,61408,graduate school,7,4,4,1,debit card,0.14432059581727974,0.9484849613863899,1654,0.32194275550793106,11,83,549,0.24282355705593361,0.12672845062130766,0.08632094561575265,0.4328316459489284,0.4354206156764242,0.438913497743617,0.6253865443098482,0.560367028136187,0.9015739414141593,0.46580139802608644,0.7459574532505868,0.9083311243696387,0.554987384669369,0
63,male,18939,high school,11,3,4,11,credit card,0.03739977821239382,0.5727339485919138,7887,0.6022806644548666,61,32,196,0.8047967617795575,0.9375511486986382,0.6921959842031541,0.9844941212789733,0.26151553060252264,0.5355183404297696,0.5206447735472971,0.8968176993092134,0.8501993426053297,0.5176813604131716,0.322427277177335,0.30297975939525235,0.2618224897237824,0
80,female,52333,college,20,7,7,6,online payment,0.3682674058060019,0.8038730727310027,9396,0.2549617626932943,0,52,594,0.36574464563515396,0.6313500367561137,0.3193755050389899,0.4516146627306844,0.7396184537040539,0.6877975622599861,0.3613324973085936,0.7004334454437859,0.35860939115225987,0.07051673922664514,0.679906466548288,0.4417002510676181,0.013312180097256987,1
57,male,28146,high school,14,8,8,11,debit card,0.21413263525913784,0.5229423006255762,6409,0.5363268766977195,80,27,246,0.8077902438935098,0.7712201648301721,0.5995800279684494,0.4221836250399862,0.6592173329918957,0.19672441142668262,0.21344256185224408,0.33800691037204966,0.34773178430334295,0.3322763270721498,0.8268992892947851,0.46435542927269824,0.6654634476189962,1
55,male,48288,college,7,2,1,11,debit card,0.7639991822479745,0.806630211242058,8334,0.2797415393298014,48,88,239,0.37111611761289676,0.49044315620441115,0.1122050571962504,0.2948094159284407,0.2805477314696244,0.6939330793208002,0.5215983639284293,0.9514963209636832,0.2879445434744792,0.8684866392564379,0.20665353619723636,0.8302489634167377,0.37840356734995806,1
55,male,44004,graduate school,10,5,7,1,debit card,0.2530741317809876,0.1484667338301855,284,0.19358963836949306,3,13,137,0.32125796912825944,0.5918451583029359,0.28819121335170306,0.31897572106822525,0.6103752784304352,0.9435694139029533,0.5074514524168514,0.7828337994306721,0.3361746315772306,0.11969820947610965,0.031850945860150026,0.640289251779885,0.2626883480126332,0
37,male,54157,college,22,6,6,10,debit card,0.8159242177932972,0.3843301633192946,351,0.8943580025384487,83,13,262,0.24167238110784095,0.3901461263115906,0.9744276991513968,0.6443193504035231,0.3895854220512295,0.353247261355475,0.33421580282859586,0.6574601718834723,0.4595433220423768,0.10849059531383909,0.9864337835983059,0.6845035523967447,0.2472608104983226,1
55,male,97724,high school,7,4,0,10,online payment,0.44663267163785025,0.6052029914853062,7531,0.13090361039653653,28,94,417,0.4090831778430766,0.5795446910484653,0.025071225599988978,0.16279457442559198,0.5889570998093804,0.4420800593336234,0.383300197102302,0.36318944609451265,0.539720654553609,0.6920076961281602,0.5178839065516373,0.10783722987882471,0.9530793332594292,1
22,male,87062,high school,19,5,2,6,debit card,0.33409855776141895,0.13716905708040916,2640,0.13863951721358447,30,26,548,0.4039315672529328,0.7962820589161176,0.4152047647455167,0.9603417903783981,0.8481729466752778,0.006826980059888577,0.9659980632233303,0.6271094668667708,0.7468129679003964,0.36345957027149367,0.5886394667977516,0.554279164083058,0.36703111478947104,0
78,female,29395,college,8,8,4,3,online payment,0.20668288578209515,0.26133878939765454,804,0.05846219741533765,50,51,182,0.8767410028384442,0.8928897886287555,0.2013309194258146,0.841760780489889,0.8075564668819755,0.5805910165949223,0.7234997818661804,0.3577097592130455,0.5586166531142269,0.3340516269365198,0.04559746852904656,0.5111722628500497,0.13894198901917443,0
57,female,12313,graduate school,14,2,3,3,online payment,0.8640096883919929,0.9533320095141136,8094,0.4151047033897305,68,65,446,0.44836127660075575,0.787174950651729,0.9658212305356627,0.19679041217881055,0.9903145509981859,0.9235268201856707,0.005528569824346574,0.829304359064268,0.2821164357562974,0.32624270255592014,0.47798636653612503,0.9103363851814122,0.5602575686254394,0
45,male,61237,college,11,2,8,8,online payment,0.619537519601118,0.3673642906022033,7115,0.6918994099737888,35,42,256,0.17114441157374827,0.28364463356651204,0.46850416175808307,0.6651629442458727,0.8447230046068442,0.8036059730294186,0.024247372478504614,0.7953669175300129,0.779223866252722,0.23658021577598953,0.16994532726082345,0.2542546797095325,0.9943166391278011,1
43,female,78968,graduate school,6,8,5,6,debit card,0.10627891418787427,0.9412070946983077,6311,0.14142317718551822,13,67,392,0.36342823861005125,0.8224699776374571,0.504005701301553,0.2291947586850649,0.11999405630019433,0.4028282507205756,0.3670480532175514,0.20941280448006805,0.03785949158710722,0.03954288920335647,0.2218883601837962,0.2763196752641248,0.6331319315921711,1
78,female,18386,college,22,4,8,1,online payment,0.25757034480883445,0.21247126161051777,3707,0.549196309712705,24,79,253,0.6168584226189634,0.12986599812445454,0.042418763392541026,0.2708590005862306,0.8000558266180849,0.14440353172025544,0.6902516991282683,0.9407553478387548,0.28882221284836684,0.2091179868259927,0.9179936762835793,0.6236194656633505,0.7466312646186696,0
33,male,13599,graduate school,23,3,3,6,credit card,0.3405677471770441,0.01540515791109165,7353,0.11064081379420099,1,16,352,0.9832351690715256,0.5841416307134399,0.17107449343126802,0.1922088116819174,0.7472507905922283,0.6442690526632422,0.24293274021151556,0.6391265882937279,0.011238852936671817,0.867694112163431,0.5931969119445107,0.7689412918069333,0.7648889213913042,1
69,female,73623,high school,15,10,2,6,credit card,0.17487229599800336,0.7830818561421877,2033,0.6577869860251373,34,30,470,0.31983700656423075,0.29753763598317073,0.10980839843087875,0.012749376417795055,0.5721783259418994,0.8219898004377066,0.8510357160688286,0.852759938118164,0.38376904333463757,0.8413451044612262,0.21795076078212572,0.09689352819094466,0.8287888327084528,0
77,male,21549,high school,10,5,5,11,online payment,0.002656883857217962,0.7176199441600104,78,0.39746066678048353,64,7,347,0.7753097074928957,0.9704338223850381,0.9592825740096612,0.3116519374042702,0.36333948487397394,0.27882213192591554,0.2013150780852514,0.6555081303273099,0.5355652147971366,0.8988330014686696,0.5753071723846651,0.5420577205678729,0.5240172166683952,1
27,female,40806,graduate school,13,0,10,5,online payment,0.3318475219515149,0.16653346188650497,6759,0.3617503774327241,42,3,364,0.9079841176223296,0.2433090767079511,0.029918609987311662,0.20956084252637197,0.9502683659525522,0.10018818270280971,0.4961857104213183,0.8000526969214786,0.8379576772639249,0.8520968421474964,0.6433340938975296,0.4196737438062922,0.7281380329046336,0
25,female,58365,graduate school,13,10,0,4,online payment,0.40224359357365125,0.16723869538785296,2170,0.09149569454666229,55,82,52,0.2716184929908815,0.10659504367289008,0.46869243944809647,0.7152296079822948,0.31266049443187116,0.1402778022747755,0.8999193691848925,0.2598878932936559,0.4703123209064558,0.15280587177825156,0.5255315855426199,0.10899560451476331,0.20122030519180778,1
66,female,12704,high school,18,4,8,9,credit card,0.23553749584221728,0.7070219539243947,4152,0.9539619834169286,66,44,566,0.8353879266863727,0.9370096975902275,0.43315966169576314,0.2786575373130594,0.4168694509646208,0.7170516917396051,0.1635072464205216,0.6078673548590563,0.6845591413449351,0.8826860828362588,0.9805896848464164,0.37091975969693536,0.827635610136077,0
44,male,62219,college,1,10,5,12,online payment,0.1713545081510054,0.1355176688602634,2678,0.8336127329772558,81,85,259,0.8651826629529924,0.6445627045372735,0.17762101783222317,0.9027229579212075,0.6824763607136679,0.5118231824430873,0.9040230477419067,0.20753317282897554,0.6259701384697569,0.6427442616578306,0.7667063563917533,0.4422237890203762,0.28172844967695954,1
47,male,39519,college,13,1,0,1,credit card,0.9312705369831568,0.554702521409928,8587,0.5560461162872559,58,32,325,0.38969529585162244,0.06297601505020278,0.8765273782428803,0.7385607248492081,0.5299399981079423,0.5058288508952116,0.40078699387322547,0.7996315953366866,0.5830060323086775,0.42095558731962046,0.6460167088035228,0.5848924519853147,0.07161423705830616,0
25,female,87768,high school,8,6,10,4,credit card,0.37583116150814877,0.5246233407460524,1078,0.7573893790711772,16,100,490,0.6901990769337495,0.3716065923523232,0.6355523519310996,0.6202236285260386,0.4863158508906904,0.3548875164608055,0.00047810597879749395,0.0071610645817234975,0.07104298087556837,0.43595318895854074,0.037531843585055125,0.9094261375832449,0.24354030423838635,1
40,female,99669,high school,5,3,9,12,online payment,0.7951391632408498,0.6397690529737988,9033,0.8225975025205846,43,80,160,0.7777097927819329,0.7735391712061697,0.8662600611781045,0.6495435902983565,0.9008072290065025,0.3204819910999379,0.21901361524535856,0.8052624561398772,0.9248875197331711,0.5248760901384956,0.3641616813116618,0.49368584122834747,0.5535574478087191,1
41,female,86052,graduate school,24,6,3,12,debit card,0.9390886983785521,0.73654723732539,7413,0.7740814334918589,22,93,130,0.6582923891393843,0.2627291061924045,0.30035241273676816,0.6449248325362794,0.11524695426756604,0.7156825836707642,0.5446987600402572,0.7707543379727555,0.14054313013528386,0.35408150492922075,0.6493767985185185,0.24087330408343033,0.3959528279072212,1
40,female,73663,high school,15,8,7,12,credit card,0.08144858586518366,0.5816218398282402,8725,0.0643832665610935,32,73,19,0.06627877946844762,0.9685429088211711,0.5570790979678999,0.3899139270422747,0.1812202222153153,0.06181235543514152,0.9446939481092095,0.5090625902368786,0.8127314875680615,0.5228094918113756,0.85680629822739,0.9265305255818043,0.18805107735516569,1
49,male,20987,graduate school,16,8,8,11,debit card,0.9079108613126966,0.9755786891534104,8845,0.24690446076937844,55,78,527,0.7108243752821056,0.658790812007167,0.9821520595942378,0.824050033427044,0.33571284295700043,0.00319830352160122,0.9362854849562374,0.5267277067357837,0.7094278997231888,0.4285943469379031,0.8599305315302924,0.9107568658006905,0.8441749954902227,1
63,female,42070,graduate school,10,9,0,11,debit card,0.008999968364780897,0.4445651354848026,4654,0.9172807559138254,48,37,313,0.5026269542744493,0.3018904346261566,0.8409227047326855,0.116576880009585,0.08349171288567481,0.2807343157824279,0.46973152130138585,0.2856324444444023,0.9544832024749353,0.7745328078005014,0.7836650419932416,0.35158025743279653,0.2746091064271384,1
24,male,83027,graduate school,22,0,6,8,credit card,0.8246764155464441,0.6125746216430845,7060,0.4705540307459589,0,36,12,0.5685493503892279,0.5289524960179095,0.4770451103983311,0.14861072785449359,0.99505134603694,0.26409654050787057,0.0026055789528927065,0.8283698187615685,0.936404995429806,0.40240767133959143,0.4704694527764036,0.47294911660476213,0.2713067876367995,1
55,female,53570,college,22,0,1,4,online payment,0.4100269233331436,0.19621955414892556,8903,0.10809814706189724,78,16,258,0.16088358268267278,0.24489183330659203,0.2823726251823583,0.12371370968546758,0.2943153028368245,0.2409276532486193,0.549163140473834,0.7893720413595121,0.6867569882892886,0.4009317485545214,0.8668541650428282,0.8252412640723501,0.3580161518319177,1
54,male,15466,college,1,0,5,2,credit card,0.2482530982087604,0.22007500772026878,7475,0.6407296816421585,55,9,258,0.4213354752063829,0.8086845939407077,0.22965414089348024,0.33118010160049405,0.14170375491412712,0.46525114044265115,0.40685396172759525,0.6760919662072393,0.7888169635257344,0.47622890426602527,0.8950451095506972,0.4468592698597287,0.087184022085953,1
18,female,80238,high school,20,9,7,10,credit card,0.6344884932964948,0.4360686817678764,4965,0.1435647294727399,6,39,321,0.027778106219632615,0.19861531952545197,0.4000428551217383,0.13781530767686478,0.10371256646414007,0.6485439657510766,0.2996540874103576,0.34847380124889993,0.6031225894389428,0.05394320645730344,0.19883025660230114,0.6865110313744668,0.4316646254984511,1
19,male,70111,graduate school,7,0,10,10,online payment,0.7768464493299425,0.7192995424011672,9958,0.5563973793059577,47,96,125,0.5633397624119041,0.22481242357089326,0.698118931168039,0.29280352100884943,0.682450316566565,0.9123457936603312,0.5491935165040726,0.42350897294031153,0.1929739375413022,0.3164608507227038,0.28680210132772554,0.19369792636237693,0.08937593541406041,0
78,female,61017,graduate school,1,0,7,3,credit card,0.03524657943882181,0.6158434160278791,8754,0.22009786337120285,100,17,414,0.9443203829938636,0.7186611165865988,0.7271228236766077,0.7486999032344004,0.6191878730976645,0.46822637229387265,0.0324212461129223,0.7139568063568384,0.5344406772061733,0.20337224674152643,0.02495091571261543,0.5095420549045182,0.8224334765298402,1
53,male,72716,high school,6,6,3,8,credit card,0.5985062881743588,0.5222494453035996,9222,0.048772235735006,23,72,424,0.09600850281488205,0.9571816170628448,0.40157236488590053,0.8518543448712746,0.045403498841584344,0.8158533601073937,0.042068835946113214,0.090830057848443,0.4883691623493166,0.09549044166048237,0.05808612412902525,0.602824609274509,0.7012833372437993,0
29,female,23226,high school,6,6,6,12,online payment,0.11861974492008731,0.9734217990924168,4657,0.3134387288983459,46,91,153,0.25444609118081485,0.6036365280606835,0.47687575611680044,0.5595632296989717,0.2532030603179154,0.2924353702082062,0.5982772842761513,0.4087381835731314,0.9018816452166514,0.4511366241736273,0.5940083030428951,0.5525679715705748,0.3085912494738653,0
68,male,31091,high school,20,3,0,9,credit card,0.6496483833644197,0.5799427121402667,4325,0.11174749577099108,37,51,257,0.3932741992600113,0.4572388401321279,0.8796744155157763,0.036910970963674905,0.5493540481449738,0.6695246841481322,0.7302575940836649,0.6227727037353482,0.5423952494386952,0.17242641124127267,0.14090395706597592,0.11184997886454784,0.5512871373187619,1
54,female,32921,high school,14,9,3,4,online payment,0.37916478600821424,0.45267299096006286,3339,0.9771167236497501,29,7,78,0.25587138447036495,0.26522916728803503,0.6308228552845964,0.38003706095482903,0.09830672379256233,0.001547190416040456,0.9616168050310824,0.4449474672307998,0.730727698534264,0.7142046964248914,0.4923324128669566,0.6868924999985404,0.8529142555626569,0
48,male,60093,graduate school,22,6,4,3,credit card,0.6504910364420053,0.6492550528483905,9563,0.2831821261012287,36,98,544,0.6974808080915832,0.118149840868358,0.08820205701513828,0.2789568900587829,0.27940762540893793,0.5731010864845292,0.49302574402194044,0.7258392814494673,0.8388282307700116,0.6376636859898664,0.9020900224807925,0.7040699903504077,0.08725528794854798,0
34,female,86551,graduate school,19,3,6,12,debit card,0.15828378543703248,0.502951541516843,3264,0.9721258366521047,63,75,276,0.03526077342571743,0.388336248519604,0.2720709314242584,0.7374212952225154,0.8923009787322398,0.6066851087716605,0.9099337241893537,0.45601071726571885,0.7629922250740319,0.2154100155754073,0.9882265801509514,0.449715149047225,0.7488086523038224,0
70,male,43815,high school,8,3,3,7,credit card,0.4844038309034331,0.7283249676258102,8145,0.33584198147239774,7,2,120,0.09687054939061956,0.4893074250017838,0.7759798163402286,0.9262203507034379,0.5583671668167699,0.4688324828021988,0.29632450434599955,0.8628430045973431,0.6334181176807181,0.8954426851681155,0.4890894792428393,0.012710516360210589,0.14705324470511683,1
57,male,61961,college,17,0,9,11,debit card,0.030529826605520838,0.8714450096641025,4865,0.38401965740933375,76,79,511,0.7982996494734048,0.8724864297836393,0.9234924949005335,0.7483295176279654,0.4687532632584186,0.015475072082320018,0.19608871432835162,0.10505591608161446,0.23135446541751636,0.09255821367847272,0.08543356337393637,0.850272518132777,0.7845949732405656,1
67,male,63472,college,10,10,7,5,debit card,0.4280262678643755,0.3642328089586282,7140,0.7530761873172697,61,51,107,0.4624459800873766,0.30532158552061717,0.4868734101244364,0.38365703531911044,0.8545250149967412,0.16761729690108884,0.8026619469568818,0.8768739091099272,0.17141521740767585,0.2441104698112403,0.3958838969561743,0.9616926182523251,0.026822086062835537,0
39,male,82249,graduate school,13,9,0,1,debit card,0.2612535495425262,0.5506314156916609,2716,0.8287090616053976,17,94,310,0.09356588970736368,0.18017214638247347,0.809509117073691,0.8601622571279488,0.43218381864454014,0.018273774753803096,0.29070654396603013,0.21959572703050412,0.559702840063931,0.46345390473206594,0.824774399805925,0.6177314154926984,0.013013318566522769,1
68,male,81561,high school,20,3,1,1,debit card,0.6155721552697196,0.753869801459707,9044,0.15308983004703625,5,3,559,0.9554130060559526,0.015878240397918963,0.6372956423733557,0.6272838547265076,0.9732165604651924,0.610808864525632,0.026256207758161842,0.2709499625873565,0.8922293677769534,0.7108324222874879,0.7192589981780096,0.2730368844370996,0.5196171601070871,1
45,female,57655,high school,24,4,9,1,online payment,0.6180228005249561,0.04499872427435714,6745,0.1822610323699151,29,91,154,0.29698498051696165,0.23614894055529856,0.24753027096807545,0.2837863211616337,0.6233211579888635,0.787728134380089,0.4589905842331897,0.6391758239674098,0.9332472279489615,0.925622717390108,0.35502029143290603,0.7510610788272076,0.8093463470790987,1
41,female,76711,graduate school,23,8,0,3,debit card,0.8447399781235271,0.8800614284425758,9650,0.9329478620982664,93,54,45,0.5931274351668218,0.10144412255511936,0.3436368365262187,0.8977815483501601,0.941897356741999,0.2470023146032021,0.9934441190313318,0.32158256303420896,0.792782101232768,0.4477246728382577,0.03501464693314582,0.6458032178356307,0.40780460789697903,0
43,male,33657,high school,17,0,8,6,debit card,0.8594212443290682,0.4994437866661037,8105,0.2892500294831426,98,41,311,0.43975077500598303,0.3081957698206458,0.3621286748599788,0.6830574764974692,0.19995091732559056,0.08405665164878096,0.8409915440603455,0.30908577426862627,0.642167974331455,0.7988562719743022,0.7980008381069845,0.24329575046151275,0.32705376667635455,0
44,male,38786,college,13,5,9,9,online payment,0.053202463746722106,0.2807156389028753,4109,0.21877692501213108,71,83,26,0.24440968204199864,0.46088792269637113,0.5139930895506221,0.2255054150925424,0.01892887998248305,0.2808316984582635,0.8470053464810166,0.6107559755486074,0.8384416628919906,0.8606330794900623,0.5201123863246135,0.25945221677353447,0.18229688699259072,1
45,female,36444,college,10,4,2,2,debit card,0.1405809816034319,0.11169197178204182,985,0.22445090105889143,85,74,275,0.8154789445803822,0.7887304632393557,0.6030281732736699,0.24542703126818155,0.3362169343778363,0.2898340937417456,0.18740599065304753,0.7483938875607833,0.5507532523965513,0.709639280334387,0.37965223583387275,0.3259106513854838,0.14702880202545887,0
79,female,97944,high school,22,4,9,12,credit card,0.10270106055056205,0.7760984715888277,8594,0.48742473869032465,57,30,598,0.7005005254430354,0.6405943867971193,0.9247998373138188,0.9982508871524537,0.13559307454113334,0.1416146801548791,0.6635566647435646,0.469028602118291,0.05850430722383104,0.9366962053673802,0.335970182683866,0.6624841465509392,0.429473665327078,1
36,female,92652,graduate school,17,10,1,10,credit card,0.9580382785058228,0.8506133164545961,5855,0.733322743828636,98,100,506,0.17714021323352924,0.7639653857098102,0.21955960874255886,0.8375731229511365,0.779059663341358,0.4071515541580879,0.6188530714148294,0.6707261875866998,0.8011386537799524,0.42874941554309864,0.10556783835986738,0.28014483623366404,0.3767392879334487,0
63,female,83026,graduate school,3,10,0,10,credit card,0.4135916614205485,0.7741430226749749,8271,0.896790014931972,27,55,516,0.9247049725526054,0.20359935809185548,0.04607887235323149,0.5071763278836575,0.750058853836509,0.26248387938859397,0.6163408813865007,0.8005477866857416,0.6354677120737654,0.22630560184925363,0.45358862201795647,0.04290581909510571,0.6446232665691987,0
60,male,80926,graduate school,17,3,6,3,debit card,0.0216889088985881,0.608948521216519,7644,0.6572656235561376,24,75,582,0.2038643558722848,0.1926558602430153,0.3433489089706816,0.42614229670528514,0.888629721404045,0.08794685934022983,0.10530471463860147,0.7031247121355475,0.5834287418013222,0.26979517193491154,0.882459106585362,0.059556339810658776,0.6718679622756399,1
